Case ID,Status_change_to_Being_Approved,Check_order_numbers,Compare_of_sums,Check_cost_center,Get_lowest_approval_level,Approving_on_specific_level,Manual_identification_CC,Manual_enter_the_order_number,Check_whether_the_total_approval,Shift_to_higher_level,Status_change_to_Accounted,Process_end,Status_change_to_Approved,Invoice_accounting_confirmation,Invoice_accounting,x11,x21,x31,x41,x51,x61
985067,2.0,0.0,1.0,0.0,1.0,2.0,-1.0,-1.0,101732.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985068,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,101802.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985069,1.0,1.0,0.0,0.0,0.0,2.0,-1.0,-1.0,101815.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985070,1.0,3.0,2.0,1.0,0.0,3.0,-1.0,-1.0,101824.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985071,1.0,3.0,0.0,1.0,0.0,2.0,-1.0,-1.0,101949.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985072,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,102493.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985073,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,102544.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985074,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,102568.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985075,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,-1.0,102571.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985076,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,104873.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985077,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,105118.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985078,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,105246.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985079,2.0,1.0,4283.0,1.0,0.0,2.5,-1.0,1.0,89872.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985080,0.0,1.0,4242.0,2.0,1.0,2.0,-1.0,1.0,89203.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985081,2.0,0.0,4172.0,1.0,0.0,1.5,-1.0,1.0,89827.5,0.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985082,1.0,1.0,4133.0,0.0,0.0,1.5,-1.0,1.0,89789.5,1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985083,0.0,1.0,4065.0,1.0,0.0,3.0,-1.0,1.0,89570.5,0.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985084,1.0,1.0,3999.0,1.0,0.0,2.0,-1.0,0.0,89548.5,1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985085,2.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,109343.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985086,2.0,1.0,0.0,0.0,1.0,3.0,-1.0,-1.0,109362.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985087,1.0,1.0,3683.0,1.0,1.0,2.0,-1.0,1.0,4768.5,1.0,39.0,1.0,2.0,1.0,171753.0,0,1,1,0,1,1
985089,1.0,1.0,3552.0,1.0,0.0,2.0,-1.0,1.0,140774.0,1.0,279.0,0.0,2.0,1.0,254302.0,0,1,1,0,1,1
985090,1.0,0.0,1.0,2.0,5110.0,2.5,1.0,-1.0,139950.5,0.0,393.0,1.0,2.0,1.0,268830.0,1,1,0,0,1,1
985091,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,1.0,3.0,1.0,29367.0,1,0,-1,-1,-1,1
985092,1.0,1.0,0.0,1.0,3636.0,1.0,1.0,-1.0,140666.0,0.0,20.0,1.0,2.0,0.0,269606.0,1,1,0,0,1,1
985093,1.0,0.0,1.0,1.0,3621.0,1.5,1.0,-1.0,140654.0,0.0,21.0,1.0,2.0,1.0,270084.0,1,1,0,0,1,1
985094,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,0.0,2.0,0.0,205513.0,1,0,-1,-1,-1,1
985095,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.0,2.0,2.0,0.0,205117.0,1,0,-1,-1,-1,1
985096,1.0,0.0,1.0,0.0,4850.0,2.0,1.0,-1.0,161399.66666666666,1.0,36.0,1.0,2.0,1.0,36845.0,1,1,0,0,1,1
985097,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,1.0,2.0,1.0,1238904.0,1,0,-1,-1,-1,1
985098,1.0,0.0,0.0,1.0,4765.0,2.5,1.0,-1.0,98957.0,0.0,39.0,1.0,4.0,1.0,322400.0,1,1,0,0,1,1
985099,1.0,0.0,3248.0,0.0,1.0,1.5,-1.0,2.0,312712.5,0.0,113.0,2.0,3.0,1.0,2811.0,0,1,1,0,1,1
985100,1.0,1.0,0.0,2.0,4681.0,1.0,1.0,-1.0,2662.0,-1.0,18.0,1.0,1.0,1.0,97715.0,1,1,0,1,0,1
985101,2.0,1.0,3076.0,0.0,1.0,2.5,-1.0,1.0,99816.0,0.0,34.0,1.0,5.0,2.0,329925.0,0,1,1,0,1,1
985102,1.0,1.0,2.0,1.0,4497.0,1.5,0.0,-1.0,98917.0,0.0,77.0,1.0,7.0,2.0,421633.0,1,1,0,0,1,1
985103,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,117.0,0.0,2.0,1.0,613217.0,1,0,-1,-1,-1,1
985106,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.0,1.0,3.0,0.0,822217.0,1,0,-1,-1,-1,1
985107,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,1.0,3.0,0.0,822461.0,1,0,-1,-1,-1,1
985108,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.0,0.0,5.0,0.0,822718.0,1,0,-1,-1,-1,1
985109,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.0,0.0,2.0,1.0,821811.0,1,0,-1,-1,-1,1
985110,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.0,2.0,2.0,0.0,106542.0,1,0,-1,-1,-1,1
985111,1.0,0.0,0.0,3.0,4277.0,1.5,0.0,-1.0,757.5,1.0,4332.0,1.0,2.0,2.0,89726.0,1,1,0,0,1,1
985112,1.0,2.0,2378.0,1.0,0.0,3.0,-1.0,1.0,107462.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985113,1.0,1.0,2359.0,0.0,1.0,2.0,-1.0,1.0,107715.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985114,1.0,1.0,1930.0,0.0,1.0,1.0,-1.0,1.0,108286.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985115,1.0,0.0,1815.0,2.0,1.0,2.0,-1.0,1.0,108553.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985117,3.0,1.0,652.0,1.0,0.0,2.0,-1.0,0.0,109027.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985118,2.0,1.0,566.0,1.0,0.0,3.0,-1.0,2.0,110593.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985119,2.0,1.0,525.0,1.0,0.0,2.0,-1.0,2.0,111883.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985120,1.0,1.0,484.0,1.0,0.0,3.0,-1.0,1.0,111958.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985121,1.0,0.0,609.0,1.0,0.0,4.0,-1.0,1.0,110504.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985122,2.0,1.0,1280.0,1.0,1.0,2.0,-1.0,1.0,109352.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985123,1.0,1.0,1180.0,1.0,1.0,2.0,-1.0,1.0,109404.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985124,1.0,1.0,1091.0,1.0,0.0,3.0,-1.0,2.0,109535.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985125,1.0,0.0,919.0,0.0,0.0,2.0,-1.0,2.0,109577.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985126,1.0,1.0,847.0,1.0,0.0,2.0,-1.0,1.0,109724.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985127,1.0,2.0,773.0,1.0,0.0,3.0,-1.0,0.0,109907.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985128,2.0,1.0,74.0,0.0,0.0,2.0,-1.0,2.0,110083.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985129,1.0,1.0,1472.0,1.0,0.0,3.0,-1.0,2.0,108445.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985130,1.0,1.0,783.0,1.0,0.0,3.0,-1.0,2.0,108553.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985131,1.0,1.0,728.0,1.0,0.0,3.0,-1.0,2.0,108914.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985132,1.0,1.0,488.0,1.0,0.0,4.0,-1.0,1.0,108981.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985133,1.0,0.0,399.0,1.0,1.0,3.0,-1.0,2.0,109023.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985134,1.0,1.0,193.0,1.0,0.0,2.0,-1.0,1.0,109064.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985135,1.0,0.0,165.0,1.0,0.0,2.0,-1.0,2.0,109112.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985136,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,102318.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985137,2.0,1.0,7860.0,1.0,0.0,7.0,-1.0,0.0,101251.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985138,1.0,0.0,0.0,1.0,1.0,2.0,-1.0,-1.0,102491.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985139,1.0,1.0,1843.0,1.0,0.0,2.0,-1.0,1.0,62.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985140,2.0,0.0,1804.0,0.0,0.0,4.0,-1.0,2.0,51.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985141,1.0,2.0,0.0,1.0,1.0,2.0,-1.0,-1.0,102307.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985142,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,102291.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985143,1.0,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,102267.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985144,2.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,102283.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985145,1.0,2.0,0.0,0.0,1.0,2.0,-1.0,-1.0,102229.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985146,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,102220.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985147,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,102198.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985148,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,102203.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985149,1.0,1.0,0.0,0.0,0.0,4.0,-1.0,-1.0,102205.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985150,2.0,2.0,1015.0,1.0,1.0,2.0,-1.0,3.0,72.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985151,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,101999.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985152,1.0,1.0,0.0,0.0,1.0,3.0,-1.0,-1.0,102145.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985153,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,102209.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985154,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,102210.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985155,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,102253.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985156,2.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,102367.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985157,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,102349.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985159,1.0,1.0,0.0,1.0,1.0,3.0,-1.0,-1.0,101761.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985160,2.0,0.0,19.0,1.0,0.0,1.5,-1.0,2.0,301915.5,1.0,2461.0,1.0,3.0,1.0,205982.0,0,1,1,0,1,1
985162,1.0,0.0,1.0,0.0,1.0,2.0,-1.0,-1.0,101238.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985163,2.0,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,101008.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985164,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,100852.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985165,1.0,1.0,2946.0,1.0,0.0,4.0,-1.0,2.0,101303.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985167,2.0,0.0,2695.0,0.0,1.0,2.0,-1.0,2.0,101329.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985168,1.0,1.0,2657.0,0.0,1.0,3.0,-1.0,2.0,101347.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985182,3.0,0.0,1054.0,2.0,0.0,3.0,-1.0,2.0,137061.5,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985183,2.0,1.0,1018.0,1.0,0.0,5.0,-1.0,1.0,86036.5,0.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985185,1.0,0.0,922.0,1.0,0.0,3.5,-1.0,1.0,4786.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985188,1.0,0.0,692.0,0.0,1.0,1.5,-1.0,1.0,4743.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985189,1.0,0.0,430.0,1.0,0.0,4.0,-1.0,2.0,3877.5,0.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985191,1.0,1.0,359.0,1.0,0.0,2.0,-1.0,1.0,3737.5,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985193,1.0,1.0,289.0,0.0,0.0,2.5,-1.0,1.0,3613.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985194,2.0,1.0,155.0,1.0,1.0,2.5,-1.0,3.0,3573.5,1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985257,1.0,1.0,875.0,1.0,0.0,2.0,-1.0,1.0,134026.5,1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985323,2.0,1.0,85088.0,1.0,0.0,2.0,-1.0,1.0,7284.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985324,2.0,0.0,84668.0,1.0,0.0,2.0,-1.0,2.0,7749.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985325,1.0,1.0,84669.0,1.0,1.0,3.0,-1.0,1.0,7603.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985326,1.0,0.0,84496.0,1.0,0.0,2.0,-1.0,3.0,7855.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985327,1.0,1.0,84569.0,1.0,0.0,2.0,-1.0,1.0,7782.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985328,2.0,0.0,84491.0,1.0,1.0,1.0,-1.0,3.0,7862.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985329,1.0,1.0,84455.0,0.0,1.0,1.0,-1.0,3.0,7989.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985330,2.0,1.0,84400.0,1.0,0.0,4.0,-1.0,2.0,84145.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985332,1.0,0.0,84162.0,1.0,1.0,2.0,-1.0,1.0,8395.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985333,1.0,1.0,84117.0,0.0,1.0,2.0,-1.0,1.0,103343.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985334,1.0,1.0,84137.0,1.0,0.0,2.0,-1.0,1.0,8093.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985335,1.0,0.0,83570.0,0.0,1.0,2.0,-1.0,2.0,8494.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985336,1.0,1.0,83526.0,1.0,0.0,2.0,-1.0,1.0,8712.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985340,3.0,1.0,83078.0,1.0,0.0,1.0,-1.0,1.0,8813.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985341,1.0,1.0,83050.0,1.0,0.0,4.0,-1.0,0.0,8949.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985342,2.0,3.0,83081.0,1.0,0.0,2.0,-1.0,1.0,9104.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985343,3.0,1.0,82370.0,1.0,0.0,2.0,-1.0,2.0,2118.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985344,2.0,1.0,82340.0,1.0,0.0,2.0,-1.0,1.0,2104.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985345,3.0,1.0,64277.0,1.0,0.0,5.0,-1.0,1.0,20148.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985346,1.0,1.0,64222.0,1.0,0.0,6.0,-1.0,1.0,20163.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985347,1.0,1.0,64198.0,1.0,1.0,3.0,-1.0,1.0,20174.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985348,1.0,2.0,63992.0,0.0,0.0,4.0,-1.0,1.0,27284.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985349,1.0,1.0,63874.0,1.0,1.0,3.0,-1.0,2.0,27340.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985350,1.0,0.0,63820.0,0.0,1.0,5.0,-1.0,1.0,27448.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985351,1.0,1.0,63795.0,1.0,0.0,3.0,-1.0,1.0,27557.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985353,2.0,1.0,63502.0,1.0,0.0,6.0,-1.0,0.0,27854.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985354,2.0,1.0,2598.0,1.0,0.0,2.0,-1.0,1.0,81461.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985355,1.0,1.0,2527.0,0.0,0.0,2.0,-1.0,1.0,81533.5,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985356,2.0,1.0,62324.0,5.0,0.0,4.0,-1.0,1.0,28616.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985357,4.0,1.0,62267.0,1.0,0.0,4.0,-1.0,2.0,28022.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985358,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,74520.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985359,1.0,1.0,61191.0,1.0,1.0,5.0,-1.0,1.0,28833.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985360,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,76436.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985361,1.0,0.0,60947.0,1.0,0.0,5.0,-1.0,1.0,104260.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985362,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,76146.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985363,1.0,1.0,0.0,2.0,0.0,1.0,-1.0,-1.0,76148.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985364,2.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,76365.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985365,1.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,76378.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985367,1.0,0.0,1.0,0.0,0.0,4.0,-1.0,-1.0,76362.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985368,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,76419.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985369,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,76445.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985370,3.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,76437.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985371,2.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,76435.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985372,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,76447.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985373,1.0,0.0,1.0,1.0,0.0,2.0,-1.0,-1.0,76451.0,-1.0,0.0,13.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985374,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,76453.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985375,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,76487.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985376,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,76490.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985377,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,76492.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985378,1.0,2.0,0.0,0.0,1.0,1.0,-1.0,-1.0,76495.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985379,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,76498.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985380,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,76499.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985381,1.0,0.0,1.0,1.0,0.0,2.0,-1.0,-1.0,76463.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985382,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,76120.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985383,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,72729.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985384,2.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,72703.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985385,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,72681.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985386,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,72656.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985387,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,72600.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985388,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,73494.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985389,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,73486.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985390,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,73430.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985396,1.0,2.0,1353.0,0.0,1.0,2.0,-1.0,3.0,1002.0,0.0,52.0,1.0,4.0,1.0,93583.0,0,1,1,0,1,1
985398,1.0,1.0,938.0,1.0,0.0,4.0,-1.0,2.0,1771.0,-1.0,29.0,1.0,3.0,1.0,104843.0,0,1,1,1,0,1
985400,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,105480.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
